,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,geo_id,2017_2012_median_income,2017_2012_owner_occupied_housing_units_median_value,2017_2012_median_rent,2017_2012_income_dist,2017_2012_edu_dist,2017_2012_white_pop,2017_2012_other_races,2017_2012_commuters_by_public_transportation,2017_2012_income_per_capita,2017_2012_housing_units,2017_2012_vacant_housing_units,2017_2012_bachelors_degree,2012_2011_median_income,2012_2011_owner_occupied_housing_units_median_value,2012_2011_median_rent,2012_2011_income_dist,2012_2011_white_pop,2012_2011_other_races,2012_2011_commuters_by_public_transportation,2012_2011_income_per_capita,2012_2011_housing_units,2012_2011_vacant_housing_units,2018_2014_EP_POV,2018_2014_EP_UNEMP,2018_2014_EP_SNGPNT,2018_2014_EP_MINRTY,2018_2014_EP_MUNIT,2018_2014_EP_MOBILE,2018_2014_EP_CROWD,gentrified,gentrification_label,lagged_spatial_income,lagged_home_value,lagged_spatial_rent,lagged_income_dist,lagged_white_pop,lagged_other_races,lagged_public_commute,lagged_income_per_capita,lagged_housing_units,lagged_vacant_housing_units,prediction
1729,36,081,152901,36081152901,1529.01,Census Tract 1529.01,G5020,S,1399259,0,+40.7523301,-073.7336543,"POLYGON ((-73.741781 40.753482, -73.74165599999999 40.753869, -73.74146999999999 40.754289, -73.741362 40.754469, -73.74127799999999 40.754576, -73.74112199999999 40.754718, -73.740948 40.754849, -73.740757 40.754967, -73.740336 40.755164, -73.74011899999999 40.755235, -73.739965 40.755303, -73.73979299999999 40.755399, -73.739637 40.755509, -73.739499 40.75563, -73.73938099999999 40.755761, -73.739295 40.755876, -73.739226 40.756, -73.739178 40.756129, -73.73915 40.75626099999999, -73.739144 40.756394, -73.73917899999999 40.756718, -73.73926299999999 40.756917, -73.73757499999999 40.757991, -73.73595 40.758948, -73.735298 40.759283, -73.73482799999999 40.759494, -73.73450799999999 40.759623, -73.734337 40.759683, -73.73328599999999 40.760048, -73.732618 40.760272, -73.732367 40.76035299999999, -73.73186199999999 40.760542, -73.73168099999999 40.760329, -73.73138899999999 40.759625, -73.73126999999999 40.759357, -73.731132 40.759094, -73.730976 40.758836, -73.730802 40.758585, -73.73061199999999 40.758342, -73.729654 40.756993, -73.72870899999999 40.755674, -73.728399 40.755199, -73.72792 40.754657, -73.72693099999999 40.753446, -73.726232 40.752595, -73.726017 40.75242, -73.725922 40.752333, -73.725764 40.752189, -73.72592399999999 40.752094, -73.72626199999999 40.751877, -73.726366 40.751785, -73.72655399999999 40.751636, -73.72673899999999 40.751484, -73.726856 40.75138, -73.727014 40.751217, -73.727255 40.750953, -73.727361 40.750838, -73.727587 40.750554, -73.72782099999999 40.750233, -73.72796199999999 40.750026, -73.728122 40.749662, -73.72822099999999 40.749421, -73.72832099999999 40.749116, -73.728337 40.749068, -73.728443 40.748692, -73.728526 40.748418, -73.72864899999999 40.748068, -73.729044 40.747232, -73.729219 40.746954, -73.729428 40.746678, -73.729788 40.74625, -73.730958 40.744859, -73.732193 40.743768, -73.732325 40.743645, -73.732525 40.743755, -73.732703 40.743854, -73.73320099999999 40.74321, -73.733763 40.742869, -73.73436199999999 40.743628, -73.73463799999999 40.743997, -73.734774 40.744185, -73.734887 40.744453, -73.734951 40.74463799999999, -73.735018 40.744888, -73.735046 40.745118, -73.735061 40.745333, -73.735038 40.745526, -73.735028 40.745647, -73.735021 40.745893, -73.73504199999999 40.74606199999999, -73.735063 40.746243, -73.73510999999999 40.746416, -73.73514899999999 40.746561, -73.73517699999999 40.746665, -73.735255 40.746861, -73.735338 40.747012, -73.73542999999999 40.747161, -73.73557799999999 40.747296, -73.73573999999999 40.747422, -73.73591499999999 40.747539, -73.73610099999999 40.747645, -73.73629799999999 40.74774, -73.736502 40.747822, -73.73670199999999 40.747908, -73.73690000000001 40.748017, -73.737084 40.748132, -73.737189 40.748221, -73.737557 40.748535, -73.738305 40.749247, -73.738804 40.749913, -73.739345 40.750642, -73.73985399999999 40.751299, -73.74086699999999 40.751961, -73.741293 40.752539, -73.741433 40.752709, -73.74155 40.752894, -73.741647 40.753085, -73.74172399999999 40.753282, -73.741781 40.753482))",36081152901,-23855.000000000015,-187223.0,-456.2700000000002,-0.4385167992946557,-0.04725379405387731,1129,1504,678,2552.0,1506,-20,223.0,68964.50000000001,287653.0,1328.0900000000001,0.3573382389788461,1044,-1424,-291,18429.0,-416,-75,-0.8999999999999986,-8.4,1.5,1.1000000000000085,8.600000000000001,0.0,11.099999999999998,False,0,12825.930000000004,-23220.749999999978,215.04750000000004,-0.0682686119536134,1215.5,-233.5,-83.75,3641.25,179.5,-240.5,0.3108019993594757
1730,36,081,152902,36081152902,1529.02,Census Tract 1529.02,G5020,S,1038708,0,+40.7593367,-073.7239893,"POLYGON ((-73.73186199999999 40.760542, -73.731022 40.760969, -73.73095599999999 40.761008, -73.730323 40.761386, -73.72967299999999 40.761813, -73.72911999999999 40.762176, -73.728368 40.762637, -73.72803999999999 40.762815, -73.72793999999999 40.76286899999999, -73.727547 40.763062, -73.727108 40.763254, -73.726643 40.763445, -73.72639699999999 40.763533, -73.726322 40.76356, -73.72597999999999 40.763676, -73.725745 40.763758, -73.725486 40.763838, -73.72525499999999 40.763902, -73.72509099999999 40.763945, -73.724729 40.764029, -73.72460699999999 40.764054, -73.724361 40.764104, -73.72409399999999 40.76415799999999, -73.72369499999999 40.764219, -73.72332 40.764274, -73.72305899999999 40.764305, -73.722757 40.764334, -73.722151 40.764394, -73.72088099999999 40.764516, -73.720713 40.764532, -73.72034099999999 40.764268, -73.72023299999999 40.764196, -73.720073 40.764089, -73.71658099999999 40.761785, -73.716459 40.761705, -73.714438 40.76045, -73.71412599999999 40.760245, -73.713656 40.759936, -73.71363199999999 40.75992, -73.713498 40.759832, -73.713325 40.75973, -73.71437299999999 40.759711, -73.714738 40.75969, -73.715497 40.759646, -73.716122 40.75958, -73.71698599999999 40.759428, -73.717643 40.759243, -73.71777999999999 40.759205, -73.71876899999999 40.758804, -73.719089 40.758626, -73.719503 40.758397, -73.719606 40.758318, -73.71977799999999 40.75818599999999, -73.719847 40.758139, -73.720145 40.757911, -73.720271 40.757804, -73.72043699999999 40.757663, -73.72051999999999 40.757584, -73.72070599999999 40.757406, -73.720857 40.757245, -73.72095399999999 40.757141, -73.72117799999999 40.756871, -73.721203 40.756839, -73.72134299999999 40.75666, -73.721424 40.75653, -73.72148899999999 40.756427, -73.72157 40.756267, -73.721654 40.756106, -73.72188899999999 40.755618, -73.721931 40.755523, -73.722115 40.755208, -73.72219 40.75509599999999, -73.72233199999999 40.754884, -73.722554 40.754562, -73.72272699999999 40.754351, -73.722934 40.754128, -73.72327899999999 40.753794, -73.723294 40.753778, -73.723366 40.753723, -73.723766 40.753416, -73.72479199999999 40.752761, -73.72507299999999 40.752585, -73.725523 40.752337, -73.725764 40.752189, -73.725922 40.752333, -73.726017 40.75242, -73.726232 40.752595, -73.72693099999999 40.753446, -73.72792 40.754657, -73.728399 40.755199, -73.72870899999999 40.755674, -73.729654 40.756993, -73.73061199999999 40.758342, -73.730802 40.758585, -73.730976 40.758836, -73.731132 40.759094, -73.73126999999999 40.759357, -73.73138899999999 40.759625, -73.73168099999999 40.760329, -73.73186199999999 40.760542))",36081152902,32814.74,176173.0,793.2600000000001,0.0974358102013671,-0.13095419491393132,-893,1654,536,19310.0,431,-123,854.0,-25223.379999999997,-96505.0,-429.14,-0.01849721148729422,-532,174,0,-6133.0,193,36,2.5,-5.5,-8.5,5.0,-1.9000000000000057,0.0,10.400000000000002,False,0,-2564.5079999999994,96482.6,152.42000000000007,-0.07978187398790383,-206.59999999999997,523.2,122.0,-14397.599999999999,-546.4,-172.0,0.15995799571252226
1731,36,081,155101,36081155101,1551.01,Census Tract 1551.01,G5020,S,475148,0,+40.7566433,-073.7142398,"POLYGON ((-73.721424 40.75653, -73.72134299999999 40.75666, -73.721203 40.756839, -73.72117799999999 40.756871, -73.72095399999999 40.757141, -73.720857 40.757245, -73.72070599999999 40.757406, -73.72051999999999 40.757584, -73.72043699999999 40.757663, -73.720271 40.757804, -73.720145 40.757911, -73.719847 40.758139, -73.71977799999999 40.75818599999999, -73.719606 40.758318, -73.719503 40.758397, -73.719089 40.758626, -73.71876899999999 40.758804, -73.71777999999999 40.759205, -73.717643 40.759243, -73.71698599999999 40.759428, -73.716122 40.75958, -73.715497 40.759646, -73.714738 40.75969, -73.71437299999999 40.759711, -73.713325 40.75973, -73.712898 40.75949, -73.712761 40.759415, -73.712605 40.759328, -73.71244899999999 40.759242, -73.712108 40.759017, -73.712034 40.758968, -73.71154799999999 40.758649, -73.71134099999999 40.758513, -73.710858 40.758195, -73.710606 40.75803, -73.710112 40.757708, -73.709501 40.75731, -73.709374 40.757227, -73.708129 40.756414, -73.707825 40.75621599999999, -73.711061 40.753394, -73.711831 40.752722, -73.71215099999999 40.752464, -73.71222999999999 40.752402, -73.71276899999999 40.751912, -73.713122 40.752236, -73.713166 40.752539, -73.71349499999999 40.753471, -73.71355 40.75367, -73.714034 40.754616, -73.714581 40.754859, -73.715411 40.755678, -73.717468 40.755684, -73.717753 40.755348, -73.72038599999999 40.756066, -73.721093 40.756281, -73.72148899999999 40.756427, -73.721424 40.75653))",36081155101,-137912.97999999998,-493199.0900000001,999.0,-0.8811001378345266,-0.3031142381061799,628,-2391,65,-396.0,489,303,-534.0,139115.0,454201.0900000001,747.0900000000001,0.8759341097923874,-1884,493,-38,26850.0,-866,-122,4.5,-6.4,7.8,-1.6000000000000085,0.0,0.0,-6.1,False,0,16530.14666666667,161747.00000000006,321.0555555555555,0.10519654116478883,848.6666666666665,-283.77777777777777,-12.999999999999996,8719.999999999996,313.1111111111111,14.777777777777782,0.7274970298595339
1732,36,081,155102,36081155102,1551.02,Census Tract 1551.02,G5020,S,1441405,0,+40.7511720,-073.7151103,"POLYGON ((-73.728526 40.748418, -73.728443 40.748692, -73.728337 40.749068, -73.72832099999999 40.749116, -73.72822099999999 40.749421, -73.728122 40.749662, -73.72796199999999 40.750026, -73.72782099999999 40.750233, -73.727587 40.750554, -73.727361 40.750838, -73.727255 40.750953, -73.727014 40.751217, -73.726856 40.75138, -73.72673899999999 40.751484, -73.72655399999999 40.751636, -73.726366 40.751785, -73.72626199999999 40.751877, -73.72592399999999 40.752094, -73.725764 40.752189, -73.725523 40.752337, -73.72507299999999 40.752585, -73.72479199999999 40.752761, -73.723766 40.753416, -73.723366 40.753723, -73.723294 40.753778, -73.72327899999999 40.753794, -73.722934 40.754128, -73.72272699999999 40.754351, -73.722554 40.754562, -73.72233199999999 40.754884, -73.72219 40.75509599999999, -73.722115 40.755208, -73.721931 40.755523, -73.72188899999999 40.755618, -73.721654 40.756106, -73.72157 40.756267, -73.72148899999999 40.756427, -73.721093 40.756281, -73.72038599999999 40.756066, -73.717753 40.755348, -73.717468 40.755684, -73.715411 40.755678, -73.714581 40.754859, -73.714034 40.754616, -73.71355 40.75367, -73.71349499999999 40.753471, -73.713166 40.752539, -73.713122 40.752236, -73.71276899999999 40.751912, -73.71222999999999 40.752402, -73.71215099999999 40.752464, -73.711831 40.752722, -73.711061 40.753394, -73.707825 40.75621599999999, -73.707008 40.755758, -73.70618999999999 40.755301, -73.705271 40.75477, -73.703468 40.753683, -73.70333599999999 40.753599, -73.703203 40.753515, -73.702968 40.753383, -73.70273499999999 40.753251, -73.702178 40.752886, -73.701633 40.752493, -73.702049 40.752275, -73.70211499999999 40.75224, -73.702882 40.751833, -73.70308299999999 40.751725, -73.703692 40.751403, -73.70388199999999 40.751305, -73.70450000000001 40.750981, -73.70468099999999 40.75088, -73.705342 40.750539, -73.705484 40.750467, -73.70629799999999 40.750025, -73.70707399999999 40.74961, -73.70786099999999 40.749191, -73.70869399999999 40.748758, -73.709537 40.748316, -73.710296 40.747908, -73.711113 40.747475, -73.71193199999999 40.747054, -73.713432 40.746247, -73.714372 40.745751, -73.715189 40.74531899999999, -73.71576499999999 40.745021, -73.716005 40.744915, -73.716792 40.744473, -73.717625 40.744028, -73.718233 40.745397, -73.718492 40.745935, -73.718546 40.746072, -73.718699 40.746412, -73.71894399999999 40.746944, -73.719887 40.74937, -73.720016 40.749338, -73.722679 40.748695, -73.72315499999999 40.749733, -73.72570399999999 40.749571, -73.72767999999999 40.74963899999999, -73.727824 40.749284, -73.727952 40.748924, -73.72806199999999 40.748561, -73.728155 40.748196, -73.72823199999999 40.747828, -73.728291 40.747459, -73.72864899999999 40.748068, -73.728526 40.748418))",36081155102,21620.229999999996,-123287.0,345.3499999999999,0.2578172886291472,0.04280101345254306,3597,-1646,925,18580.0,1516,-80,458.0,-6870.989999999991,26859.0,-226.26999999999998,-0.2075745988614165,-1137,5557,-17,-8881.0,1213,85,2.0,-0.30000000000000027,0.7000000000000002,-2.200000000000003,-2.200000000000003,0.0,-1.0,False,0,-22099.902000000002,-16605.999999999985,-6.791999999999945,0.0003791355931913598,-3417.4,906.4000000000001,177.8,-18947.4,-1392.6000000000001,-198.00000000000003,0.0010137222854419304
1733,36,081,157903,36081157903,1579.03,Census Tract 1579.03,G5020,S,686014,0,+40.7337950,-073.7075635,"POLYGON ((-73.71370999999999 40.736175, -73.71283199999999 40.73636399999999, -73.71193099999999 40.736557, -73.711027 40.736751, -73.71012399999999 40.736946, -73.70922 40.73714, -73.708319 40.737334, -73.70741799999999 40.737528, -73.706514 40.737722, -73.705575 40.73792299999999, -73.704639 40.738125, -73.70373599999999 40.738319, -73.70283499999999 40.738513, -73.70191199999999 40.738711, -73.70098299999999 40.738896, -73.70050599999999 40.739061, -73.700384 40.73919, -73.7003 40.739239, -73.70001999999999 40.73939, -73.70000899999999 40.739323, -73.70001599999999 40.739272, -73.70002699999999 40.739229, -73.700318 40.738968, -73.70033599999999 40.738948, -73.700811 40.738439, -73.701471 40.737512, -73.702004 40.736522, -73.70218899999999 40.73611, -73.702411 40.735778, -73.70259 40.73551, -73.703315 40.734563, -73.70352199999999 40.734208, -73.70394499999999 40.733526, -73.704599 40.732502, -73.704859 40.732015, -73.704869 40.731997, -73.704882 40.731981, -73.705269 40.731513, -73.705772 40.73073, -73.70648 40.72971099999999, -73.70712899999999 40.728702, -73.707582 40.72791, -73.70764699999999 40.727796, -73.708556 40.727584, -73.709081 40.727464, -73.70943199999999 40.727391, -73.70967 40.727346, -73.709954 40.72728, -73.71047 40.727173, -73.710497 40.727273, -73.710555 40.728041, -73.71061899999999 40.72884, -73.710607 40.729453, -73.710893 40.730971, -73.71096899999999 40.73117, -73.711478 40.732501, -73.711862 40.733157, -73.712008 40.733398, -73.712085 40.733524, -73.712368 40.733986, -73.71250599999999 40.73421, -73.712898 40.734851, -73.71328699999999 40.735473, -73.71370999999999 40.736175))",36081157903,67723.65,504444.0,1144.49,-0.596107495636031,-0.19988836440878624,813,2349,287,21412.0,678,-87,577.0,-38179.93,4350.0,40.410000000000025,0.8072449365479781,-7082,-679,36,-13089.0,-2320,-77,-2.8999999999999986,2.8999999999999995,-5.5,-3.4000000000000057,1.7,0.0,-5.0,False,0,-1725.8879999999954,-13403.199999999997,3.982000000000042,-0.23705307934692457,-719.2,1815.4,10.6,-2467.800000000001,474.2,116.60000000000001,0.2660789584108945
1734,36,081,157101,36081157101,1571.01,Census Tract 1571.01,G5020,S,1225445,0,+40.7385002,-073.7195555,"POLYGON ((-73.726569 40.740823, -73.725864 40.741053, -73.72488299999999 40.741387, -73.72604199999999 40.74345599999999, -73.72646899999999 40.744206, -73.723799 40.745056, -73.724074 40.745566, -73.722877 40.74588, -73.71905799999999 40.746913, -73.71894399999999 40.746944, -73.718699 40.746412, -73.718546 40.746072, -73.718492 40.745935, -73.718233 40.745397, -73.717625 40.744028, -73.717406 40.743511, -73.716568 40.74165, -73.715783 40.739894, -73.715446 40.73921, -73.71511099999999 40.738568, -73.71477 40.7379, -73.714366 40.737244, -73.71370999999999 40.736175, -73.71328699999999 40.735473, -73.712898 40.734851, -73.71250599999999 40.73421, -73.712368 40.733986, -73.712085 40.733524, -73.712008 40.733398, -73.711862 40.733157, -73.711478 40.732501, -73.71186299999999 40.732417, -73.71229 40.732324, -73.713323 40.732172, -73.714293 40.732076, -73.715228 40.731981, -73.716161 40.731887, -73.71707599999999 40.7318, -73.71802799999999 40.731706, -73.71896 40.73161, -73.72053 40.731448, -73.72143199999999 40.731521, -73.72269299999999 40.73168099999999, -73.723072 40.731493, -73.72304799999999 40.731608, -73.722757 40.732978, -73.72273799999999 40.733095, -73.722728 40.733154, -73.722691 40.733501, -73.722673 40.73384799999999, -73.722675 40.734247, -73.722691 40.734556, -73.72269799999999 40.734775, -73.722764 40.73518199999999, -73.722852 40.73560000000001, -73.722954 40.735941, -73.72297399999999 40.736001, -73.72305899999999 40.736253, -73.723128 40.736416, -73.72325599999999 40.736701, -73.723865 40.738135, -73.72389799999999 40.738296, -73.724188 40.7387, -73.72423999999999 40.738764, -73.72438199999999 40.738971, -73.72459499999999 40.739234, -73.72482599999999 40.739487, -73.72489 40.739566, -73.725116 40.739759, -73.72515 40.739788, -73.72545599999999 40.740051, -73.725758 40.74031, -73.72587399999999 40.740396, -73.726091 40.740529, -73.726569 40.740823))",36081157101,7372.039999999994,282015.0,997.7,0.13148478830504803,-0.19725700809754776,-782,6082,1186,2526.0,1342,-58,1211.0,36803.880000000005,207825.0,179.9000000000001,0.1326315962319023,1032,120,-23,2808.0,298,162,2.799999999999999,-2.5,-1.8000000000000003,1.8000000000000114,8.0,0.0,3.899999999999997,False,0,39444.35000000001,322137.63600000006,598.3080000000002,0.2768580398354797,-568.4000000000001,70.00000000000003,78.80000000000001,17921.8,-263.8,-109.60000000000002,0.38285281491960227
1735,36,081,157901,36081157901,1579.01,Census Tract 1579.01,G5020,S,913547,0,+40.7447240,-073.7045820,"POLYGON ((-73.710296 40.747908, -73.709537 40.748316, -73.70869399999999 40.748758, -73.70786099999999 40.749191, -73.70707399999999 40.74961, -73.70629799999999 40.750025, -73.705484 40.750467, -73.705342 40.750539, -73.70468099999999 40.75088, -73.70450000000001 40.750981, -73.70388199999999 40.751305, -73.703692 40.751403, -73.70308299999999 40.751725, -73.702882 40.751833, -73.70211499999999 40.75224, -73.702049 40.752275, -73.701633 40.752493, -73.701438 40.751332, -73.701342 40.750767, -73.701168 40.748865, -73.700901 40.747129, -73.70087199999999 40.746866, -73.700768 40.745014, -73.700582 40.743184, -73.70029199999999 40.74105, -73.70008199999999 40.739765, -73.70001999999999 40.73939, -73.7003 40.739239, -73.700384 40.73919, -73.70050599999999 40.739061, -73.70098299999999 40.738896, -73.70191199999999 40.738711, -73.70283499999999 40.738513, -73.70373599999999 40.738319, -73.704639 40.738125, -73.705575 40.73792299999999, -73.706514 40.737722, -73.70718599999999 40.73952999999999, -73.70794699999999 40.741578, -73.708614 40.743364, -73.70930899999999 40.745249, -73.709971 40.747034, -73.710296 40.747908))",36081157901,53967.61,452318.0,769.0900000000001,0.39729236250329925,0.0023594374251036526,-2377,3204,324,14111.0,-1016,-659,343.0,12428.490000000005,57732.0,43.50999999999999,-0.15731707598054973,760,394,3,12465.0,1395,600,-7.1,-3.1999999999999993,-2.4000000000000004,-0.5,-3.7,0.0,8.4,False,0,-2713.53333333333,-525.6666666666497,63.461666666666716,0.056407604487858476,-1028.3333333333333,-1094.3333333333333,-41.666666666666664,-4966.833333333333,-873.8333333333331,-48.66666666666667,0.03516470092237153
1736,36,081,157902,36081157902,1579.02,Census Tract 1579.02,G5020,S,722590,0,+40.7415838,-073.7119991,"POLYGON ((-73.717625 40.744028, -73.716792 40.744473, -73.716005 40.744915, -73.71576499999999 40.745021, -73.715189 40.74531899999999, -73.714372 40.745751, -73.713432 40.746247, -73.71193199999999 40.747054, -73.711113 40.747475, -73.710296 40.747908, -73.709971 40.747034, -73.70930899999999 40.745249, -73.708614 40.743364, -73.70794699999999 40.741578, -73.70718599999999 40.73952999999999, -73.706514 40.737722, -73.70741799999999 40.737528, -73.708319 40.737334, -73.70922 40.73714, -73.71012399999999 40.736946, -73.711027 40.736751, -73.71193099999999 40.736557, -73.71283199999999 40.73636399999999, -73.71370999999999 40.736175, -73.714366 40.737244, -73.71477 40.7379, -73.71511099999999 40.738568, -73.715446 40.73921, -73.715783 40.739894, -73.716568 40.74165, -73.717406 40.743511, -73.717625 40.744028))",36081157902,20897.73999999999,234982.99999999994,275.73,0.1545872815719529,0.014403226859777796,-4441,2197,407,-7637.0,-1210,-135,-608.0,39836.20000000001,187549.00000000006,730.6700000000001,0.3680841559723381,979,-647,-292,15079.0,-334,8,-19.299999999999997,-3.9000000000000004,-1.2999999999999998,1.7999999999999972,6.200000000000017,0.0,5.299999999999997,False,0,-1978.3633333333312,-1771.1666666666624,-56.54833333333331,0.08524221184959102,685.0,-716.6666666666666,2.5,700.1666666666667,218.16666666666663,104.16666666666666,0.009331447471016033
1737,36,081,161700,36081161700,1617,Census Tract 1617,G5020,S,706697,0,+40.7288095,-073.7175899,"POLYGON ((-73.72470299999999 40.72436, -73.72453899999999 40.724413, -73.72436999999999 40.725306, -73.72433599999999 40.725474, -73.72376 40.728217, -73.723733 40.728351, -73.72361599999999 40.728927, -73.723606 40.728986, -73.723586 40.729059, -73.72344199999999 40.729739, -73.72330599999999 40.730348, -73.723072 40.731493, -73.72269299999999 40.73168099999999, -73.72143199999999 40.731521, -73.72053 40.731448, -73.71896 40.73161, -73.71802799999999 40.731706, -73.71707599999999 40.7318, -73.716161 40.731887, -73.715228 40.731981, -73.714293 40.732076, -73.713323 40.732172, -73.71229 40.732324, -73.71186299999999 40.732417, -73.711478 40.732501, -73.71096899999999 40.73117, -73.710893 40.730971, -73.710607 40.729453, -73.71061899999999 40.72884, -73.710555 40.728041, -73.710497 40.727273, -73.71047 40.727173, -73.711308 40.72705, -73.7119 40.726976, -73.71242099999999 40.72691, -73.714052 40.726705, -73.71495999999999 40.72659, -73.71585 40.726478, -73.716684 40.726375, -73.718288 40.726044, -73.72038599999999 40.725475, -73.720913 40.725339, -73.721041 40.725306, -73.721193 40.725267, -73.721733 40.725105, -73.722047 40.725012, -73.722579 40.724878, -73.72291199999999 40.724794, -73.723428 40.724663, -73.723868 40.724544, -73.724197 40.724455, -73.724547 40.72436, -73.72463399999999 40.724336, -73.724722 40.724314, -73.72470299999999 40.72436))",36081161700,-32660.040000000008,-567557.0900000001,-847.95,-0.1278289937847903,-0.0788965067662188,-1006,2156,650,-41189.0,-47,-83,-350.0,89590.54000000001,1018801.0900000001,1801.0900000000001,0.5000322254234153,686,-2585,53,60372.0,-296,-147,-17.0,-9.0,-6.299999999999999,0.0,1.5,0.0,-6.399999999999999,False,0,6575.133333333335,91844.5,131.99500000000006,-0.0066730558041342355,-802.0,193.33333333333334,116.83333333333333,4030.333333333333,-276.0,-10.833333333333321,0.05776997119681284
1738,36,081,162100,36081162100,1621,Census Tract 1621,G5020,S,710238,0,+40.7284264,-073.7297088,"POLYGON ((-73.737138 40.728969, -73.736594 40.730356, -73.736481 40.730657, -73.736317 40.731043, -73.736192 40.731366, -73.735705 40.732603, -73.735265 40.73345399999999, -73.734261 40.733297, -73.73321 40.733099, -73.732186 40.732867, -73.73127699999999 40.732714, -73.731944 40.730926, -73.73063399999999 40.73090000000001, -73.7298 40.730918, -73.727965 40.730778, -73.72780899999999 40.731065, -73.727734 40.731058, -73.72737099999999 40.731025, -73.72719499999999 40.731009, -73.72571599999999 40.730649, -73.723726 40.7304, -73.723401 40.730359, -73.72330599999999 40.730348, -73.72344199999999 40.729739, -73.723586 40.729059, -73.723606 40.728986, -73.72361599999999 40.728927, -73.723733 40.728351, -73.72376 40.728217, -73.72433599999999 40.725474, -73.72436999999999 40.725306, -73.72453899999999 40.724413, -73.72470299999999 40.72436, -73.724722 40.724314, -73.72508499999999 40.724196, -73.725672 40.724038, -73.72604699999999 40.72390499999999, -73.72647599999999 40.723752, -73.726838 40.723608, -73.727217 40.723457, -73.727328 40.723412, -73.72797199999999 40.723159, -73.728162 40.723084, -73.728194 40.723139, -73.728364 40.723614, -73.729811 40.723293, -73.729905 40.723273, -73.730166 40.723959, -73.73043 40.72464, -73.730693 40.725328, -73.730957 40.726015, -73.731219 40.726698, -73.731492 40.727419, -73.731645 40.727455, -73.73272899999999 40.727726, -73.732939 40.727767, -73.733617 40.727934, -73.73451899999999 40.728125, -73.735455 40.72834599999999, -73.73632499999999 40.728546, -73.737155 40.728732, -73.737138 40.728969))",36081162100,48620.619999999995,440808.0,1068.9299999999998,-0.059449099629497903,-0.10226981275272676,-927,3086,824,12893.0,36,-98,653.0,-3096.119999999999,-28407.999999999993,-165.10999999999996,0.10938669261205236,2084,-4648,0,-4263.0,-1398,-165,-14.000000000000002,-5.6,-5.900000000000002,-1.1999999999999886,0.0,0.0,-3.8000000000000007,False,0,30793.260000000006,49790.20000000001,214.26400000000007,0.08412016015309437,-388.0000000000001,-1101.0,0.0,18811.2,-261.8,125.6,0.4353367026577788
1739,36,081,037900,36081037900,379,Census Tract 379,G5020,S,197067,0,+40.7554736,-073.8640843,"POLYGON ((-73.86690399999999 40.754363, -73.866028 40.754546, -73.866238 40.755706, -73.86657 40.75753599999999, -73.865674 40.75763, -73.86462 40.757694, -73.863715 40.757726, -73.862807 40.757759, -73.86190599999999 40.757795, -73.86161199999999 40.756193, -73.861211 40.753934, -73.86162 40.753922, -73.862104 40.753894, -73.862971 40.753657, -73.86358199999999 40.753491, -73.864446 40.753262, -73.86540099999999 40.75301, -73.86626699999999 40.752779, -73.86684099999999 40.754005, -73.86690399999999 40.754363))",36081037900,-4917.600000000006,576315.0,1022.36,-0.004212616324072854,0.19776075002485421,-2668,7068,2336,-12907.0,219,-54,-217.0,34311.380000000005,82277.0,-262.19999999999993,-0.06330346868160075,667,-2932,0,11226.0,-782,-35,34.8,-7.9,-5.4,-74.7,-38.50000000000001,0.0,29.1,False,0,1323.7500000000036,-30418.428571428572,-48.13857142857138,-0.2646519859808085,-984.4285714285713,-516.8571428571429,44.42857142857142,5201.285714285713,-138.28571428571428,220.8571428571429,0.6242177461346838
1740,36,081,048200,36081048200,482,Census Tract 482,G5020,S,228378,0,+40.7148351,-073.7679226,"POLYGON ((-73.77192099999999 40.715685, -73.77110399999999 40.715975, -73.77007999999999 40.716327, -73.769139 40.716657, -73.76868499999999 40.716815, -73.768179 40.716993, -73.767332 40.71729, -73.76664099999999 40.717647, -73.765714 40.716393, -73.76517299999999 40.715674, -73.764636 40.714957, -73.76438899999999 40.714375, -73.764032 40.713475, -73.76401899999999 40.713318, -73.76482799999999 40.713277, -73.76605099999999 40.713282, -73.767038 40.713185, -73.767422 40.713088, -73.767999 40.712865, -73.76857699999999 40.712554, -73.76874699999999 40.712459, -73.76944 40.711977, -73.77039499999999 40.7134, -73.771134 40.714502, -73.77192099999999 40.715685))",36081048200,32532.880000000005,543451.0,243.14,0.11578812196072877,-0.10293773554159369,38,-1385,290,10240.0,-417,-44,186.0,-63686.979999999996,-295207.0,-159.17999999999995,-0.7397487103657977,-3773,2193,5,-40226.0,-754,47,-4.1,2.200000000000001,-3.3,7.199999999999999,40.5,0.0,-0.7,False,0,-3510.0885714285682,74685.28571428571,-15.982857142857114,0.10151956455308575,-1719.7142857142853,675.8571428571429,95.85714285714285,-37.28571428571435,-247.1428571428571,72.14285714285714,0.008204651998671734
